date,portfolio_$,gdx_$,xle_$,tlt_$,cash_$,gdx_pos,xle_pos,tlt_pos,cash_pos,gdx_ret,xle_ret,tlt_ret
2021-05-11,659445.73,0.0,0.0,0.0,659445.73,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2021-05-12,658903.34,164725.83,0.0,0.0,494177.5,0.25,0.0,0.0,0.75,-0.000602446025,-0.0,0.0
2021-05-13,657962.02,328981.01,0.0,0.0,328981.01,0.5,0.0,0.0,0.5,-0.0011574579999999999,0.0,0.0
2021-05-14,657226.84,492920.13,0.0,0.0,164306.71,0.75,0.0,0.0,0.25,-0.000794254125,0.0,0.0
2021-05-16,657092.0,492819.0,0.0,0.0,164273.0,0.75,0.0,0.0,0.25,-0.00025678592625,0.0,0.0
2021-05-17,658192.76,493644.57,0.0,0.0,164548.19,0.75,0.0,0.0,0.25,0.0016222926375,0.0,0.0
2021-05-18,658654.05,493990.54,0.0,0.0,164663.51,0.75,0.0,0.0,0.25,0.0006490414874999999,0.0,0.0
2021-05-19,659054.8,659054.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009829608,-0.0,0.0
2021-05-20,660097.79,660097.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0015813029999999998,-0.0,0.0
2021-05-21,661174.46,661174.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0016297388999999998,-0.0,0.0
2021-05-23,662638.33,662638.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00221160075,-0.0,0.0
2021-05-24,664956.46,664956.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034922313000000003,-0.0,0.0
2021-05-25,669073.96,669073.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0061730435,-0.0,0.0
2021-05-26,673946.1,673946.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007255536999999999,-0.0,0.0
2021-05-27,678638.03,678638.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006937754,-0.0,0.0
2021-05-28,682910.51,682910.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006275925,-0.0,0.0
2021-05-30,687428.01,687428.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006593291499999999,-0.0,0.0
2021-05-31,692196.44,692196.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0069126785,-0.0,0.0
2021-06-01,696948.31,696948.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006841448,-0.0,0.0
2021-06-02,701858.79,701858.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007020985,0.0,0.0
2021-06-03,705558.76,705558.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00525783375,-0.0,0.0
2021-06-04,710143.87,710143.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0064775265,-0.0,0.0
2021-06-06,713641.74,535231.3,0.0,0.0,178410.43,0.75,0.0,0.0,0.25,0.005235256124999999,0.0,0.0
2021-06-07,717983.9,717983.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006438734999999999,0.0,0.0
2021-06-08,722125.32,722125.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005751553,0.0,0.0
2021-06-09,725706.83,725706.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004947422,0.0,0.0
2021-06-10,730207.08,730207.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006182049,0.0,0.0
2021-06-11,734098.09,734098.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0053144928,0.0,0.0
2021-06-13,737902.79,737902.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0051694325,-0.0,0.0
2021-06-14,741441.31,741441.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004783921700000001,-0.0,0.0
2021-06-15,745524.28,745524.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005491689,0.0,0.0
2021-06-16,748044.61,748044.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0033749155,0.0,0.0
2021-06-17,748649.35,748649.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008081046,0.0,0.0
2021-06-18,748913.55,748913.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000352839425,-0.0,0.0
2021-06-20,747711.07,560783.3,186927.77,0.0,0.0,0.75,0.25,0.0,0.0,-0.000164445975,-0.0006915614,0.0
2021-06-21,747243.55,373621.78,0.0,0.0,373621.78,0.5,0.0,0.0,0.5,2.15688175e-05,-0.0,-0.0
2021-06-22,747094.96,373547.48,0.0,0.0,373547.48,0.5,0.0,0.0,0.5,-0.00030207955,-0.0,0.0
2021-06-23,746852.51,560139.38,186713.13,0.0,0.0,0.75,0.25,0.0,0.0,0.00045055676250000006,-2.516784625e-05,0.0
2021-06-24,747649.18,560736.89,186912.3,0.0,0.0,0.75,0.25,0.0,0.0,0.000570518325,0.00049561925,0.0
2021-06-25,748379.34,561284.5,0.0,0.0,187094.83,0.75,0.0,0.0,0.25,0.001299168375,0.0,0.0
2021-06-27,749297.87,561973.4,0.0,0.0,187324.47,0.75,0.0,0.0,0.25,0.0011750884875,0.0,0.0
2021-06-28,749635.87,562226.9,0.0,0.0,187408.97,0.75,0.0,0.0,0.25,0.00039941613750000003,0.0,0.0
2021-06-29,749867.42,562400.57,0.0,0.0,187466.86,0.75,0.0,0.0,0.25,0.00025727163749999994,0.0,0.0
2021-06-30,750601.82,562951.36,0.0,0.0,187650.45,0.75,0.0,0.0,0.25,0.0009273476999999999,0.0,0.0
2021-07-01,751320.34,563490.26,0.0,0.0,187830.09,0.75,0.0,0.0,0.25,0.0009052661250000001,0.0,0.0
2021-07-02,751625.16,375812.58,0.0,0.0,375812.58,0.5,0.0,0.0,0.5,0.0006773071000000001,0.0,0.0
2021-07-04,751663.85,187915.96,0.0,0.0,563747.88,0.25,0.0,0.0,0.75,0.0002716685,0.0,0.0
2021-07-05,751585.52,375792.76,0.0,0.0,375792.76,0.5,0.0,0.0,0.5,0.00016761313999999998,0.0,0.0
2021-07-06,750897.07,563172.8,0.0,0.0,187724.27,0.75,0.0,0.0,0.25,-0.0005927652750000001,0.0,0.0
2021-07-07,751289.9,563467.42,187822.47,0.0,0.0,0.75,0.25,0.0,0.0,-0.00038861283749999995,0.00128635675,0.0
2021-07-08,751058.3,563293.73,187764.58,0.0,0.0,0.75,0.25,0.0,0.0,-0.0013558344375,0.00104752225,0.0
2021-07-09,751386.71,563540.03,187846.68,0.0,0.0,0.75,0.25,0.0,0.0,-0.00044469262499999995,0.0008818502500000001,0.0
2021-07-11,751570.65,563677.99,187892.66,0.0,0.0,0.75,0.25,0.0,0.0,-0.0007774571250000001,0.00102223055,0.0
2021-07-12,750033.47,750033.47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.00129612385,0.0,0.0
2021-07-13,750055.35,750055.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.91723815e-05,0.0,0.0
2021-07-14,751712.48,751712.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0022069025,0.0,0.0
2021-07-15,753621.87,753621.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0025368331,0.0,0.0
2021-07-16,754648.71,565986.53,0.0,0.0,188662.18,0.75,0.0,0.0,0.25,0.001684536075,-0.0,-0.0
2021-07-18,756320.7,567240.52,0.0,0.0,189080.17,0.75,0.0,0.0,0.25,0.002161656225,-0.0,-0.0
2021-07-19,756419.54,378209.77,0.0,0.0,378209.77,0.5,0.0,0.0,0.5,0.00040243915000000004,-0.0,-0.0
2021-07-20,756582.39,189145.6,0.0,0.0,567436.79,0.25,0.0,0.0,0.75,0.0004354240875,-0.0,-0.0
2021-07-21,756832.38,378416.19,0.0,0.0,378416.19,0.5,0.0,0.0,0.5,0.00060207345,0.0,-0.0
2021-07-22,757093.46,567820.09,0.0,0.0,189273.36,0.75,0.0,0.0,0.25,0.0006681433125,-0.0,0.0
2021-07-23,757572.82,568179.62,0.0,0.0,189393.21,0.75,0.0,0.0,0.25,0.0005814116625,0.0,-0.0
2021-07-25,758394.26,568795.69,0.0,0.0,189598.56,0.75,0.0,0.0,0.25,0.0010321785750000002,-0.0,0.0
2021-07-26,760195.15,570146.36,0.0,0.0,190048.79,0.75,0.0,0.0,0.25,0.0023203260750000003,0.0,0.0
2021-07-27,762638.71,571979.03,0.0,0.0,190659.68,0.75,0.0,0.0,0.25,0.003157809375,-0.0,0.0
2021-07-28,765623.6,574217.7,0.0,0.0,191405.9,0.75,0.0,0.0,0.25,0.0038548696875,0.0,0.0
2021-07-29,769352.96,577014.72,0.0,0.0,192338.24,0.75,0.0,0.0,0.25,0.004807849499999999,0.0,0.0
2021-07-30,770753.09,385376.55,0.0,0.0,385376.55,0.5,0.0,0.0,0.5,0.0020895246499999997,-0.0,0.0
2021-08-01,772932.4,579699.3,0.0,0.0,193233.1,0.75,0.0,0.0,0.25,0.00314596425,-0.0,0.0
2021-08-02,775682.96,581762.22,0.0,0.0,193920.74,0.75,0.0,0.0,0.25,0.00350088075,-0.0,-0.0
2021-08-03,778887.33,584165.5,0.0,0.0,194721.83,0.75,0.0,0.0,0.25,0.004071141225,0.0,-0.0
2021-08-04,780811.48,585608.61,0.0,0.0,195202.87,0.75,0.0,0.0,0.25,0.002415879375,0.0,-0.0
2021-08-05,782448.08,782448.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002467977,0.0,-0.0
2021-08-06,783729.2,783729.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0016359849,0.0,-0.0
2021-08-08,784491.42,784491.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0009720835000000001,0.0,0.0
2021-08-09,784283.1,588212.32,0.0,0.0,196070.77,0.75,0.0,0.0,0.25,5.7856908750000004e-05,0.0,0.0
2021-08-10,783778.22,391889.11,0.0,0.0,391889.11,0.5,0.0,0.0,0.5,-0.0003719851375,0.0,0.0
2021-08-11,783825.31,0.0,587868.98,0.0,195956.33,0.0,0.75,0.0,0.25,-0.0,0.0018817192499999999,0.0
2021-08-12,784814.89,0.0,784814.89,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.00163615515,0.0
2021-08-13,785334.61,0.0,785334.61,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0006620047,0.0
2021-08-15,785921.27,0.0,589440.95,0.0,196480.32,0.0,0.75,0.0,0.25,0.0,0.0010698543,-0.0
2021-08-16,785199.28,0.0,0.0,0.0,785199.28,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2021-08-17,785361.3,0.0,0.0,0.0,785361.3,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2021-08-18,785523.36,0.0,0.0,0.0,785523.36,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-08-19,785685.46,0.0,0.0,0.0,785685.46,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-08-20,785847.58,0.0,0.0,0.0,785847.58,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-08-22,786009.74,0.0,0.0,0.0,786009.74,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-08-23,785793.9,196448.48,0.0,0.0,589345.43,0.25,0.0,0.0,0.75,-5.43648125e-05,-0.0,0.0
2021-08-24,785661.38,0.0,0.0,0.0,785661.38,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2021-08-25,785859.91,589394.93,0.0,0.0,196464.98,0.75,0.0,0.0,0.25,0.0013252280624999999,0.0,0.0
2021-08-26,786705.78,786705.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00145030925,-0.0,0.0
2021-08-27,789406.16,789406.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034266484999999998,0.0,0.0
2021-08-29,791162.75,593372.06,0.0,0.0,197790.69,0.75,0.0,0.0,0.25,0.0025453653749999998,0.0,0.0
2021-08-30,792786.7,594590.03,0.0,0.0,198196.68,0.75,0.0,0.0,0.25,0.0019990324875,0.0,0.0
2021-08-31,795199.9,596399.92,198799.97,0.0,0.0,0.75,0.25,0.0,0.0,0.0032545631249999997,0.00015854165,0.0
2021-09-01,797497.8,598123.35,199374.45,0.0,0.0,0.75,0.25,0.0,0.0,0.0032650328999999996,-0.00037948046249999996,-0.0
2021-09-02,799958.99,599969.24,0.0,0.0,199989.75,0.75,0.0,0.0,0.25,0.0034037472750000006,0.0,-0.0
2021-09-03,803441.95,602581.46,0.0,0.0,200860.49,0.75,0.0,0.0,0.25,0.004293116624999999,-0.0,-0.0
2021-09-05,808177.21,808177.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0062491417,-0.0,-0.0
2021-09-06,813885.59,813885.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007038450999999999,-0.0,-0.0
2021-09-07,817688.82,817688.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004662052,-0.0,-0.0
2021-09-08,821501.77,821501.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0046522472,-0.0,-0.0
2021-09-09,825036.65,825036.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004293711,-0.0,-0.0
2021-09-10,827509.31,827509.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0029925538,-0.0,-0.0
2021-09-12,829835.83,829835.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0028075263,-0.0,-0.0
2021-09-13,830492.83,622869.63,207623.21,0.0,0.0,0.75,0.25,0.0,0.0,0.0021262681125,-0.0005857311250000001,-0.0
2021-09-14,832085.45,624064.09,0.0,0.0,208021.36,0.75,0.0,0.0,0.25,0.002238580575,-0.0,-0.0
2021-09-15,833706.97,625280.23,0.0,0.0,208426.74,0.75,0.0,0.0,0.25,0.001895364375,-0.0,-0.0
2021-09-16,834003.83,625502.88,0.0,0.0,208500.96,0.75,0.0,0.0,0.25,0.00030443767499999997,-0.0,-0.0
2021-09-17,833777.13,416888.57,0.0,0.0,416888.57,0.5,0.0,0.0,0.5,0.0,-0.0,-0.0
2021-09-19,833404.39,208351.1,0.0,0.0,625053.29,0.25,0.0,0.0,0.75,-0.000226836325,-0.0,-0.0
2021-09-20,832046.72,416023.36,0.0,0.0,416023.36,0.5,0.0,0.0,0.5,-0.0013581625,-0.0,-0.0
2021-09-21,831594.38,0.0,0.0,0.0,831594.38,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-22,831765.98,0.0,0.0,0.0,831765.98,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-23,831937.61,0.0,0.0,0.0,831937.61,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-24,832109.28,0.0,0.0,0.0,832109.28,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-26,832280.99,0.0,0.0,0.0,832280.99,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-27,832452.73,0.0,0.0,0.0,832452.73,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-28,832624.5,0.0,0.0,0.0,832624.5,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-29,832796.31,0.0,0.0,0.0,832796.31,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-09-30,830600.5,0.0,415300.25,0.0,415300.25,0.0,0.5,0.0,0.5,-0.0,-0.00199183475,-0.0
2021-10-01,830148.94,0.0,0.0,0.0,830148.94,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-10-03,830320.24,0.0,0.0,0.0,830320.24,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-10-04,830491.58,0.0,0.0,0.0,830491.58,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-10-05,830662.95,0.0,0.0,0.0,830662.95,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-06,830834.36,0.0,0.0,0.0,830834.36,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-07,831005.8,0.0,0.0,0.0,831005.8,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-08,831177.28,0.0,0.0,0.0,831177.28,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-10,831348.79,0.0,0.0,0.0,831348.79,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-11,831520.34,0.0,0.0,0.0,831520.34,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-12,831691.92,0.0,0.0,0.0,831691.92,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-13,831863.54,0.0,0.0,0.0,831863.54,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-14,832035.19,0.0,0.0,0.0,832035.19,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-15,832206.88,0.0,0.0,0.0,832206.88,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-17,832378.61,0.0,0.0,0.0,832378.61,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-18,832550.37,0.0,0.0,0.0,832550.37,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-19,832722.17,0.0,0.0,0.0,832722.17,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-20,832894.0,0.0,0.0,0.0,832894.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2021-10-21,833065.86,0.0,0.0,0.0,833065.86,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-22,833237.77,0.0,0.0,0.0,833237.77,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2021-10-24,833409.7,0.0,0.0,0.0,833409.7,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2021-10-25,833367.27,208341.82,0.0,0.0,625025.45,0.25,0.0,0.0,0.75,0.00016930260000000001,0.0,0.0
2021-10-26,833733.94,208433.48,0.0,0.0,625300.45,0.25,0.0,0.0,0.75,0.000285183625,0.0,0.0
2021-10-27,833940.08,416970.04,0.0,0.0,416970.04,0.5,0.0,0.0,0.5,0.00051894675,-0.0,-0.0
2021-10-28,833810.94,208452.73,0.0,0.0,625358.2,0.25,0.0,0.0,0.75,6.53752375e-05,0.0,-0.0
2021-10-29,833316.53,416658.27,0.0,0.0,416658.27,0.5,0.0,0.0,0.5,-0.000321169775,-0.0,-0.0
2021-11-01,833226.72,416613.36,0.0,0.0,416613.36,0.5,0.0,0.0,0.5,-0.000210971425,0.0,0.0
2021-11-02,833135.09,416567.55,0.0,0.0,416567.55,0.5,0.0,0.0,0.5,-0.00021316852499999998,-0.0,0.0
2021-11-03,833893.01,625419.75,0.0,0.0,208473.25,0.75,0.0,0.0,0.25,0.0012323653875,0.0,0.0
2021-11-04,835234.11,626425.58,0.0,0.0,208808.53,0.75,0.0,0.0,0.25,0.0015554412375000002,0.0,0.0
2021-11-05,837314.49,627985.87,0.0,0.0,209328.62,0.75,0.0,0.0,0.25,0.00243622725,0.0,0.0
2021-11-08,839106.0,629329.5,0.0,0.0,209776.5,0.75,0.0,0.0,0.25,0.0020858266875,0.0,0.0
2021-11-09,841079.23,630809.42,0.0,0.0,210269.81,0.75,0.0,0.0,0.25,0.002297350875,0.0,0.0
2021-11-10,843461.12,632595.84,0.0,0.0,210865.28,0.75,0.0,0.0,0.25,0.002776497375,-0.0,0.0
2021-11-11,847408.17,635556.13,0.0,0.0,211852.04,0.75,0.0,0.0,0.25,0.0046173285,-0.0,0.0
2021-11-12,852674.32,852674.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006567798499999999,0.0,0.0
2021-11-15,858424.97,858424.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006721619,0.0,0.0
2021-11-16,864022.76,864022.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0064998305000000004,0.0,0.0
2021-11-17,870594.75,870594.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0075774855,0.0,0.0
2021-11-18,874665.44,874665.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0046648565,0.0,0.0
2021-11-19,876959.01,657719.26,0.0,0.0,219239.75,0.75,0.0,0.0,0.25,0.0029413168500000003,-0.0,0.0
2021-11-22,876153.4,0.0,0.0,0.0,876153.4,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2021-11-23,876334.19,0.0,0.0,0.0,876334.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-11-24,876515.02,0.0,0.0,0.0,876515.02,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-11-25,876695.89,0.0,0.0,0.0,876695.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-11-26,876876.79,0.0,0.0,0.0,876876.79,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2021-11-29,877057.74,0.0,0.0,0.0,877057.74,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2021-11-30,877238.72,0.0,0.0,0.0,877238.72,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2021-12-01,877419.73,0.0,0.0,0.0,877419.73,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-02,877600.79,0.0,0.0,0.0,877600.79,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2021-12-03,877781.88,0.0,0.0,0.0,877781.88,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2021-12-06,877963.01,0.0,0.0,0.0,877963.01,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2021-12-07,876408.07,657306.05,0.0,0.0,219102.02,0.75,0.0,0.0,0.25,-0.000697909875,0.0,-0.0
2021-12-08,876558.39,657418.79,0.0,0.0,219139.6,0.75,0.0,0.0,0.25,0.00011992491000000001,0.0,-0.0
2021-12-09,876607.47,438303.73,0.0,0.0,438303.73,0.5,0.0,0.0,0.5,0.00032775895000000004,0.0,-0.0
2021-12-10,876398.33,219099.58,0.0,0.0,657298.74,0.25,0.0,0.0,0.75,-1.8341319999999998e-05,0.0,-0.0
2021-12-13,876250.52,0.0,0.0,0.0,876250.52,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-14,876431.33,0.0,0.0,0.0,876431.33,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-15,876612.18,0.0,0.0,0.0,876612.18,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-16,876793.07,0.0,0.0,0.0,876793.07,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-17,876974.0,0.0,0.0,0.0,876974.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-20,877154.96,0.0,0.0,0.0,877154.96,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-21,877335.96,0.0,0.0,0.0,877335.96,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2021-12-22,877517.0,0.0,0.0,0.0,877517.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-23,877698.07,0.0,0.0,0.0,877698.07,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-24,877879.19,0.0,0.0,0.0,877879.19,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2021-12-27,877227.46,438613.73,0.0,0.0,438613.73,0.5,0.0,0.0,0.5,-9.557213e-05,-0.0,-0.0
2021-12-28,876346.31,657259.73,0.0,0.0,219086.58,0.75,0.0,0.0,0.25,-0.0006812901,-0.0,-0.0
2021-12-29,876526.19,438263.09,0.0,0.0,438263.09,0.5,0.0,0.0,0.5,0.000476974675,-0.0,-0.0
2021-12-30,878492.69,658869.52,0.0,0.0,219623.17,0.75,0.0,0.0,0.25,0.002563639875,-0.0,-0.0
2021-12-31,881477.7,661108.27,0.0,0.0,220369.42,0.75,0.0,0.0,0.25,0.0033407053124999996,-0.0,-0.0
2022-01-03,882620.79,661965.59,0.0,0.0,220655.2,0.75,0.0,0.0,0.25,0.0012444236249999998,-0.0,-0.0
2022-01-04,882987.02,441493.51,0.0,0.0,441493.51,0.5,0.0,0.0,0.5,0.0006865242,-0.0,-0.0
2022-01-05,882506.98,0.0,0.0,0.0,882506.98,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2022-01-06,882689.09,0.0,0.0,0.0,882689.09,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-07,882871.23,0.0,0.0,0.0,882871.23,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-10,883053.41,0.0,0.0,0.0,883053.41,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-11,883235.62,0.0,0.0,0.0,883235.62,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-12,883417.88,0.0,0.0,0.0,883417.88,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2022-01-13,883600.17,0.0,0.0,0.0,883600.17,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2022-01-14,883782.5,0.0,0.0,0.0,883782.5,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-17,883964.87,0.0,0.0,0.0,883964.87,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-18,884147.28,0.0,0.0,0.0,884147.28,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-19,883082.24,441541.12,0.0,0.0,441541.12,0.5,0.0,0.0,0.5,-0.0005579242,-0.0,-0.0
2022-01-20,882602.15,0.0,0.0,0.0,882602.15,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-21,882784.27,0.0,0.0,0.0,882784.27,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-24,882966.43,0.0,0.0,0.0,882966.43,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-25,883148.63,0.0,0.0,0.0,883148.63,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-26,883330.87,0.0,0.0,0.0,883330.87,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-27,883513.15,0.0,0.0,0.0,883513.15,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-28,883695.46,0.0,0.0,0.0,883695.46,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-01-31,883877.81,0.0,0.0,0.0,883877.81,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-02-01,884060.2,0.0,0.0,0.0,884060.2,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2022-02-02,884242.62,0.0,0.0,0.0,884242.62,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-02-03,882986.99,0.0,662240.24,0.0,220746.75,0.0,0.75,0.0,0.25,-0.0,-0.00034665585000000004,-0.0
2022-02-04,883443.66,0.0,662582.74,0.0,220860.91,0.0,0.75,0.0,0.25,-0.0,0.00046549372499999996,-0.0
2022-02-07,884321.32,0.0,663240.99,0.0,221080.33,0.0,0.75,0.0,0.25,-0.0,0.0009414268125,0.0
2022-02-08,883508.94,0.0,0.0,0.0,883508.94,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2022-02-09,883691.25,0.0,0.0,0.0,883691.25,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2022-02-10,883873.6,0.0,0.0,0.0,883873.6,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2022-02-11,884055.99,0.0,0.0,0.0,884055.99,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2022-02-14,884238.41,0.0,0.0,0.0,884238.41,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2022-02-15,884420.87,0.0,0.0,0.0,884420.87,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
